brand_id,official_domain,vertical_l1,vertical_l2,original_brand_name,cleaned_brand_name,selected_source,brand_quality,final_brand_score,original_name_score,domain_candidate_score,reasons
brand_doxygen-nl_bbd1f248,doxygen.nl,local_services,food_delivery,Doxygen,Doxygen,original_brand_name,valid,0.901,1,0.75,
brand_rutube-ru_d4cae498,rutube.ru,mobility,automotive,Rutube,Rutube,original_brand_name,valid,0.901,1,0.75,
brand_bostonglobe-com_b1e8ace2,bostonglobe.com,pet,pet_supplies,Bostonglobe,Bostonglobe,original_brand_name,valid,0.901,1,0.75,
brand_themegrill-com_e6bdb877,themegrill.com,saas,productivity,Themegrill,Themegrill,original_brand_name,valid,0.901,1,0.75,
brand_lg-com_38f6b66f,lg.com,sports_outdoor,fitness,Lg,Lg,original_brand_name,valid,0.901,1,0.75,
brand_flaticon-com_2269e956,flaticon.com,travel_hospitality,hotel_booking,Flaticon,Flaticon,original_brand_name,valid,0.901,1,0.75,
brand_tufts-edu_c732a5fa,tufts.edu,art_culture,craft,Tufts,Tufts,original_brand_name,valid,0.901,1,0.75,
brand_uk-net_2abb15b0,uk.net,b2b_services,business_service,Uk,Uk,original_brand_name,valid,0.901,1,0.75,
brand_metmuseum-org_92969691,metmuseum.org,baby_parenting,baby_products,Metmuseum,Metmuseum,original_brand_name,valid,0.901,1,0.75,
brand_atlassian-com_6b4ba573,atlassian.com,beauty_personal_care,skincare,Atlassian,Atlassian,original_brand_name,valid,0.901,1,0.75,
brand_tencent-com_35fa9c39,tencent.com,consumer_electronics,laptop,Tencent,Tencent,original_brand_name,valid,0.901,1,0.75,
brand_lse-ac-uk_d0d655cb,lse.ac.uk,developer_tools,dev_platform,Lse,Lse,original_brand_name,valid,0.901,1,0.75,
brand_eurekalert-org_820be382,eurekalert.org,education,online_learning,Eurekalert,Eurekalert,original_brand_name,valid,0.901,1,0.75,
brand_bls-gov_7f647863,bls.gov,fashion,footwear,Bls,Bls,original_brand_name,valid,0.901,1,0.75,
brand_over-blog-com_024e0560,over-blog.com,finance,digital_banking,Over Blog,Over Blog,original_brand_name,valid,0.901,1,0.75,
brand_vanityfair-com_e37fa3db,vanityfair.com,food_beverage,snacks,Vanityfair,Vanityfair,original_brand_name,valid,0.901,1,0.75,
brand_people-com_f9d57225,people.com,gaming_entertainment,gaming,People,People,original_brand_name,valid,0.901,1,0.75,
brand_sony-com_839dccb2,sony.com,health_wellness,healthcare,Sony,Sony,original_brand_name,valid,0.901,1,0.75,
brand_aka-ms_d4fdef30,aka.ms,home_appliance,kitchen_appliance,Aka,Aka,original_brand_name,valid,0.901,1,0.75,
brand_ssa-gov_74987c2b,ssa.gov,home_improvement,home_decor,Ssa,Ssa,original_brand_name,valid,0.901,1,0.75,
brand_jimdosite-com_f4f26da1,jimdosite.com,local_services,food_delivery,Jimdosite,Jimdosite,original_brand_name,valid,0.901,1,0.75,
brand_wunderground-com_f9f586d2,wunderground.com,mobility,automotive,Wunderground,Wunderground,original_brand_name,valid,0.901,1,0.75,
brand_craigslist-org_dbe8db46,craigslist.org,pet,pet_supplies,Craigslist,Craigslist,original_brand_name,valid,0.901,1,0.75,
brand_aarp-org_e4347e25,aarp.org,saas,productivity,Aarp,Aarp,original_brand_name,valid,0.901,1,0.75,
brand_deadline-com_36840f02,deadline.com,sports_outdoor,fitness,Deadline,Deadline,original_brand_name,valid,0.901,1,0.75,
brand_weather-gov_d737c1ce,weather.gov,travel_hospitality,hotel_booking,Weather,Weather,original_brand_name,valid,0.901,1,0.75,
brand_eu-org_16218e60,eu.org,art_culture,craft,Eu,Eu,original_brand_name,valid,0.901,1,0.75,
brand_gatech-edu_f7a633af,gatech.edu,b2b_services,business_service,Gatech,Gatech,original_brand_name,valid,0.901,1,0.75,
brand_rsc-org_8204f63d,rsc.org,baby_parenting,baby_products,Rsc,Rsc,original_brand_name,valid,0.901,1,0.75,
brand_clevelandclinic-org_b441690b,clevelandclinic.org,beauty_personal_care,cosmetics,Clevelandclinic,Clevelandclinic,original_brand_name,valid,0.901,1,0.75,
brand_sciencedaily-com_cbd3987b,sciencedaily.com,consumer_electronics,smartphone,Sciencedaily,Sciencedaily,original_brand_name,valid,0.901,1,0.75,
brand_verywellmind-com_9dedc00c,verywellmind.com,developer_tools,dev_platform,Verywellmind,Verywellmind,original_brand_name,valid,0.901,1,0.75,
brand_atlassian-net_a16cbf94,atlassian.net,education,online_learning,Atlassian,Atlassian,original_brand_name,valid,0.901,1,0.75,
brand_qc-ca_9b9d8c0c,qc.ca,fashion,apparel,Qc,Qc,original_brand_name,valid,0.901,1,0.75,
brand_gob-pe_51b2451c,gob.pe,finance,digital_banking,Gob,Gob,original_brand_name,valid,0.901,1,0.75,
brand_unfccc-int_5992bed6,unfccc.int,food_beverage,snacks,Unfccc,Unfccc,original_brand_name,valid,0.901,1,0.75,
brand_calameo-com_ff9016ce,calameo.com,gaming_entertainment,gaming,Calameo,Calameo,original_brand_name,valid,0.901,1,0.75,
brand_gov-br_8f1441fd,gov.br,health_wellness,healthcare,Gov,Gov,original_brand_name,valid,0.901,1,0.75,
brand_indianexpress-com_55874c42,indianexpress.com,home_appliance,kitchen_appliance,Indianexpress,Indianexpress,original_brand_name,valid,0.901,1,0.75,
brand_squareup-com_b805ebf7,squareup.com,home_improvement,home_decor,Squareup,Squareup,original_brand_name,valid,0.901,1,0.75,
brand_doxygen-org_4a11a075,doxygen.org,local_services,food_delivery,Doxygen,Doxygen,original_brand_name,valid,0.901,1,0.75,
brand_cbslocal-com_db4a9935,cbslocal.com,mobility,automotive,Cbslocal,Cbslocal,original_brand_name,valid,0.901,1,0.75,
brand_boutell-com_da2c7d9d,boutell.com,pet,pet_supplies,Boutell,Boutell,original_brand_name,valid,0.901,1,0.75,
brand_xkcd-com_875e8794,xkcd.com,saas,productivity,Xkcd,Xkcd,original_brand_name,valid,0.901,1,0.75,
brand_timeout-com_7e6a73ad,timeout.com,sports_outdoor,fitness,Timeout,Timeout,original_brand_name,valid,0.901,1,0.75,
brand_routledge-com_bfc0ffb1,routledge.com,travel_hospitality,hotel_booking,Routledge,Routledge,original_brand_name,valid,0.901,1,0.75,
brand_epicgames-com_38437cbc,epicgames.com,art_culture,craft,Epicgames,Epicgames,original_brand_name,valid,0.901,1,0.75,
brand_snopes-com_a5992d50,snopes.com,b2b_services,business_service,Snopes,Snopes,original_brand_name,valid,0.901,1,0.75,
brand_google-com-au_3cd1ec11,google.com.au,baby_parenting,baby_products,Google,Google,original_brand_name,valid,0.901,1,0.75,
brand_trello-com_0165c88e,trello.com,beauty_personal_care,skincare,Trello,Trello,original_brand_name,valid,0.901,1,0.75,
brand_ftc-gov_88bbd62f,ftc.gov,consumer_electronics,laptop,Ftc,Ftc,original_brand_name,valid,0.901,1,0.75,
brand_gettyimages-com_d9beeaa3,gettyimages.com,developer_tools,dev_platform,Gettyimages,Gettyimages,original_brand_name,valid,0.901,1,0.75,
brand_vt-edu_a76392f2,vt.edu,education,online_learning,Vt,Vt,original_brand_name,valid,0.901,1,0.75,
brand_lemonde-fr_e328e0ee,lemonde.fr,fashion,footwear,Lemonde,Lemonde,original_brand_name,valid,0.901,1,0.75,
brand_discogs-com_50514bb3,discogs.com,finance,digital_banking,Discogs,Discogs,original_brand_name,valid,0.901,1,0.75,
brand_hawaii-edu_a8617383,hawaii.edu,food_beverage,snacks,Hawaii,Hawaii,original_brand_name,valid,0.901,1,0.75,
brand_1drv-ms_20ec9deb,1drv.ms,gaming_entertainment,gaming,1drv,1drv,original_brand_name,valid,0.901,1,0.75,
brand_jpost-com_69194508,jpost.com,health_wellness,healthcare,Jpost,Jpost,original_brand_name,valid,0.901,1,0.75,
brand_purl-org_1c659d1d,purl.org,home_appliance,kitchen_appliance,Purl,Purl,original_brand_name,valid,0.901,1,0.75,
brand_rottentomatoes-com_9c00f81a,rottentomatoes.com,home_improvement,home_decor,Rottentomatoes,Rottentomatoes,original_brand_name,valid,0.901,1,0.75,
brand_codepen-io_6f2695d7,codepen.io,local_services,food_delivery,Codepen,Codepen,original_brand_name,valid,0.901,1,0.75,
brand_us-org_36086000,us.org,mobility,automotive,Us,Us,original_brand_name,valid,0.901,1,0.75,
brand_tutsplus-com_0da7612d,tutsplus.com,pet,pet_supplies,Tutsplus,Tutsplus,original_brand_name,valid,0.901,1,0.75,
brand_ispconfig-org_e39a9bdb,ispconfig.org,saas,productivity,Ispconfig,Ispconfig,original_brand_name,valid,0.901,1,0.75,
brand_symantec-com_a627c07b,symantec.com,sports_outdoor,fitness,Symantec,Symantec,original_brand_name,valid,0.901,1,0.75,
brand_zlib-net_53bfd66c,zlib.net,travel_hospitality,hotel_booking,Zlib,Zlib,original_brand_name,valid,0.901,1,0.75,
brand_computerworld-com_47592a07,computerworld.com,art_culture,craft,Computerworld,Computerworld,original_brand_name,valid,0.901,1,0.75,
brand_thehindu-com_aca348ea,thehindu.com,b2b_services,business_service,Thehindu,Thehindu,original_brand_name,valid,0.901,1,0.75,
brand_accuweather-com_956cadd2,accuweather.com,baby_parenting,baby_products,Accuweather,Accuweather,original_brand_name,valid,0.901,1,0.75,
brand_netscape-com_3be3d5e7,netscape.com,beauty_personal_care,cosmetics,Netscape,Netscape,original_brand_name,valid,0.901,1,0.75,
brand_hugedomains-com_fe5e68f1,hugedomains.com,consumer_electronics,smartphone,Hugedomains,Hugedomains,original_brand_name,valid,0.901,1,0.75,
brand_logitech-com_365c972b,logitech.com,developer_tools,dev_platform,Logitech,Logitech,original_brand_name,valid,0.901,1,0.75,
brand_standard-co-uk_82bcbfaf,standard.co.uk,education,online_learning,Standard,Standard,original_brand_name,valid,0.901,1,0.75,
brand_snapchat-com_41a0ad57,snapchat.com,fashion,apparel,Snapchat,Snapchat,original_brand_name,valid,0.901,1,0.75,
brand_irishtimes-com_c19de700,irishtimes.com,finance,digital_banking,Irishtimes,Irishtimes,original_brand_name,valid,0.901,1,0.75,
brand_cwi-nl_2cdecd1e,cwi.nl,food_beverage,snacks,Cwi,Cwi,original_brand_name,valid,0.901,1,0.75,
brand_square-site_c76682f2,square.site,gaming_entertainment,gaming,Square,Square,original_brand_name,valid,0.901,1,0.75,
brand_wufoo-com_908a6d4b,wufoo.com,health_wellness,healthcare,Wufoo,Wufoo,original_brand_name,valid,0.901,1,0.75,
brand_worldcat-org_8833b828,worldcat.org,home_appliance,kitchen_appliance,Worldcat,Worldcat,original_brand_name,valid,0.901,1,0.75,
brand_philips-com_f3c6b619,philips.com,home_improvement,home_decor,Philips,Philips,original_brand_name,valid,0.901,1,0.75,
brand_grandviewresearch-com_1972a3ff,grandviewresearch.com,local_services,food_delivery,Grandviewresearch,Grandviewresearch,original_brand_name,valid,0.901,1,0.75,
brand_faz-net_be7173ba,faz.net,mobility,automotive,Faz,Faz,original_brand_name,valid,0.901,1,0.75,
brand_wetransfer-com_08cacc49,wetransfer.com,pet,pet_supplies,Wetransfer,Wetransfer,original_brand_name,valid,0.901,1,0.75,
brand_asso-fr_c6085298,asso.fr,saas,productivity,Asso,Asso,original_brand_name,valid,0.901,1,0.75,
brand_sueddeutsche-de_52bb3312,sueddeutsche.de,sports_outdoor,fitness,Sueddeutsche,Sueddeutsche,original_brand_name,valid,0.901,1,0.75,
brand_360-cn_3f6fccf2,360.cn,travel_hospitality,hotel_booking,360,360,original_brand_name,valid,0.901,1,0.35,numeric_domain_root
brand_dhl-com_725f64d8,dhl.com,art_culture,craft,Dhl,Dhl,original_brand_name,valid,0.901,1,0.75,
brand_duolingo-com_1c72498f,duolingo.com,b2b_services,business_service,Duolingo,Duolingo,original_brand_name,valid,0.901,1,0.75,
brand_boutell-co-uk_7db2a566,boutell.co.uk,baby_parenting,baby_products,Boutell,Boutell,original_brand_name,valid,0.901,1,0.75,
brand_sec-gov_a6cce355,sec.gov,beauty_personal_care,skincare,Sec,Sec,original_brand_name,valid,0.901,1,0.75,
brand_themeisle-com_489e9329,themeisle.com,consumer_electronics,laptop,Themeisle,Themeisle,original_brand_name,valid,0.901,1,0.75,
brand_federalreserve-gov_6e5c1cc8,federalreserve.gov,developer_tools,dev_platform,Federalreserve,Federalreserve,original_brand_name,valid,0.901,1,0.75,
brand_cuny-edu_768600c9,cuny.edu,education,online_learning,Cuny,Cuny,original_brand_name,valid,0.901,1,0.75,
brand_shorturl-at_05ac28a6,shorturl.at,fashion,footwear,Shorturl,Shorturl,original_brand_name,valid,0.901,1,0.75,
brand_seattletimes-com_9dffb7f3,seattletimes.com,finance,digital_banking,Seattletimes,Seattletimes,original_brand_name,valid,0.901,1,0.75,
brand_rs6-net_34060b08,rs6.net,food_beverage,snacks,Rs6,Rs6,original_brand_name,valid,0.901,1,0.75,
brand_crunchbase-com_2ee22031,crunchbase.com,gaming_entertainment,gaming,Crunchbase,Crunchbase,original_brand_name,valid,0.901,1,0.75,
brand_thomsonreuters-com_a701f379,thomsonreuters.com,health_wellness,healthcare,Thomsonreuters,Thomsonreuters,original_brand_name,valid,0.901,1,0.75,
brand_timesofisrael-com_049e86af,timesofisrael.com,home_appliance,kitchen_appliance,Timesofisrael,Timesofisrael,original_brand_name,valid,0.901,1,0.75,
brand_herokuapp-com_76446981,herokuapp.com,home_improvement,home_decor,Herokuapp,Herokuapp,original_brand_name,valid,0.901,1,0.75,
brand_pcre-org_3b3435aa,pcre.org,local_services,food_delivery,Pcre,Pcre,original_brand_name,valid,0.901,1,0.75,
brand_umass-edu_71857163,umass.edu,mobility,automotive,Umass,Umass,original_brand_name,valid,0.901,1,0.75,
brand_unam-mx_f9debab7,unam.mx,pet,pet_supplies,Unam,Unam,original_brand_name,valid,0.901,1,0.75,
brand_redbull-com_afef3c3e,redbull.com,saas,productivity,Redbull,Redbull,original_brand_name,valid,0.901,1,0.75,
brand_force-com_2ff0b8ab,force.com,sports_outdoor,fitness,Force,Force,original_brand_name,valid,0.901,1,0.75,
brand_legislation-gov-uk_2f8704f6,legislation.gov.uk,travel_hospitality,hotel_booking,Legislation,Legislation,original_brand_name,valid,0.901,1,0.75,
brand_my-id_64759de7,my.id,art_culture,craft,My,My,original_brand_name,valid,0.901,1,0.75,
brand_t-ly_dc036ebc,t.ly,b2b_services,business_service,T,T,domain_candidate,suspect,0.481,0.4,0.4,too_short|domain_root_too_short
brand_asahi-com_9eefbe1f,asahi.com,baby_parenting,baby_products,Asahi,Asahi,original_brand_name,valid,0.901,1,0.75,
brand_energy-gov_d46d4fdd,energy.gov,beauty_personal_care,cosmetics,Energy,Energy,original_brand_name,valid,0.901,1,0.75,
brand_cmu-edu_75701506,cmu.edu,consumer_electronics,smartphone,Cmu,Cmu,original_brand_name,valid,0.901,1,0.75,
brand_hetzner-com_5053806d,hetzner.com,developer_tools,dev_platform,Hetzner,Hetzner,original_brand_name,valid,0.901,1,0.75,
brand_britishcouncil-org_a8832ccb,britishcouncil.org,education,online_learning,Britishcouncil,Britishcouncil,original_brand_name,valid,0.901,1,0.75,
brand_slate-com_8d346257,slate.com,fashion,apparel,Slate,Slate,original_brand_name,valid,0.901,1,0.75,
brand_de-com_a2a3f55e,de.com,finance,digital_banking,De,De,original_brand_name,valid,0.901,1,0.75,
brand_wampserver-com_53de9ebc,wampserver.com,food_beverage,snacks,Wampserver,Wampserver,original_brand_name,valid,0.901,1,0.75,
brand_mastodon-social_30eee9df,mastodon.social,gaming_entertainment,gaming,Mastodon,Mastodon,original_brand_name,valid,0.901,1,0.75,
brand_asana-com_c3bd9577,asana.com,health_wellness,healthcare,Asana,Asana,original_brand_name,valid,0.901,1,0.75,
brand_unhcr-org_152dc2f1,unhcr.org,home_appliance,kitchen_appliance,Unhcr,Unhcr,original_brand_name,valid,0.901,1,0.75,
brand_siemens-de_8a156708,siemens.de,home_improvement,home_decor,Siemens,Siemens,original_brand_name,valid,0.901,1,0.75,
brand_defense-gov_01896f3a,defense.gov,local_services,food_delivery,Defense,Defense,original_brand_name,valid,0.901,1,0.75,
brand_ghost-org_8449d954,ghost.org,mobility,automotive,Ghost,Ghost,original_brand_name,valid,0.901,1,0.75,
brand_lnk-to_77b650c7,lnk.to,pet,pet_supplies,Lnk,Lnk,original_brand_name,valid,0.901,1,0.75,
brand_rochester-edu_cbf55cd6,rochester.edu,saas,productivity,Rochester,Rochester,original_brand_name,valid,0.901,1,0.75,
brand_tomshardware-com_0c59b06e,tomshardware.com,sports_outdoor,fitness,Tomshardware,Tomshardware,original_brand_name,valid,0.901,1,0.75,
brand_penguinrandomhouse-com_c086295b,penguinrandomhouse.com,travel_hospitality,hotel_booking,Penguinrandomhouse,Penguinrandomhouse,original_brand_name,valid,0.901,1,0.75,
brand_hpe-com_89914598,hpe.com,art_culture,craft,Hpe,Hpe,original_brand_name,valid,0.901,1,0.75,
brand_searchenginejournal-com_6938cc0c,searchenginejournal.com,b2b_services,business_service,Searchenginejournal,Searchenginejournal,original_brand_name,valid,0.901,1,0.75,
brand_brandbucket-com_84f5f780,brandbucket.com,baby_parenting,baby_products,Brandbucket,Brandbucket,original_brand_name,valid,0.901,1,0.75,
brand_kiev-ua_f3c0ca5e,kiev.ua,beauty_personal_care,skincare,Kiev,Kiev,original_brand_name,valid,0.901,1,0.75,
brand_ico-org-uk_c9dfc172,ico.org.uk,consumer_electronics,laptop,Ico,Ico,original_brand_name,valid,0.901,1,0.75,
brand_gzip-org_7c72eb2a,gzip.org,developer_tools,dev_platform,Gzip,Gzip,original_brand_name,valid,0.901,1,0.75,
brand_msdn-com_c6c386bb,msdn.com,education,online_learning,Msdn,Msdn,original_brand_name,valid,0.901,1,0.75,
brand_udemy-com_3cd36f1c,udemy.com,fashion,footwear,Udemy,Udemy,original_brand_name,valid,0.901,1,0.75,
brand_fema-gov_fb31245e,fema.gov,finance,digital_banking,Fema,Fema,original_brand_name,valid,0.901,1,0.75,
brand_phpbb-com_6605fba9,phpbb.com,food_beverage,snacks,Phpbb,Phpbb,original_brand_name,valid,0.901,1,0.75,
brand_theregister-com_993a50fc,theregister.com,gaming_entertainment,gaming,Theregister,Theregister,original_brand_name,valid,0.901,1,0.75,
brand_wikidot-com_ba7ac9f3,wikidot.com,health_wellness,healthcare,Wikidot,Wikidot,original_brand_name,valid,0.901,1,0.75,
brand_amazon-in_376a745e,amazon.in,home_appliance,kitchen_appliance,Amazon,Amazon,original_brand_name,valid,0.901,1,0.75,
brand_uwaterloo-ca_798f4066,uwaterloo.ca,home_improvement,home_decor,Uwaterloo,Uwaterloo,original_brand_name,valid,0.901,1,0.75,
brand_oxfordjournals-org_ec2e3f9c,oxfordjournals.org,local_services,food_delivery,Oxfordjournals,Oxfordjournals,original_brand_name,valid,0.901,1,0.75,
brand_hardened-php-net_4a7e8288,hardened-php.net,mobility,automotive,Hardened Php,Hardened Php,original_brand_name,valid,0.901,1,0.75,
brand_virtualmin-com_fdbbdfe2,virtualmin.com,pet,pet_supplies,Virtualmin,Virtualmin,original_brand_name,valid,0.901,1,0.75,
brand_jp-net_1c7e9274,jp.net,saas,productivity,Jp,Jp,original_brand_name,valid,0.901,1,0.75,
brand_redcross-org_633aa505,redcross.org,sports_outdoor,fitness,Redcross,Redcross,original_brand_name,valid,0.901,1,0.75,
brand_theregister-co-uk_45ad7e92,theregister.co.uk,travel_hospitality,hotel_booking,Theregister,Theregister,original_brand_name,valid,0.901,1,0.75,
brand_owasp-org_6995bdd0,owasp.org,art_culture,craft,Owasp,Owasp,original_brand_name,valid,0.901,1,0.75,
brand_coindesk-com_f7bd23dc,coindesk.com,b2b_services,business_service,Coindesk,Coindesk,original_brand_name,valid,0.901,1,0.75,
brand_strava-com_51652f9f,strava.com,baby_parenting,baby_products,Strava,Strava,original_brand_name,valid,0.901,1,0.75,
brand_ufl-edu_dbb12493,ufl.edu,beauty_personal_care,cosmetics,Ufl,Ufl,original_brand_name,valid,0.901,1,0.75,
brand_bund-de_547f516d,bund.de,consumer_electronics,smartphone,Bund,Bund,original_brand_name,valid,0.901,1,0.75,
brand_foreignpolicy-com_0d378470,foreignpolicy.com,developer_tools,dev_platform,Foreignpolicy,Foreignpolicy,original_brand_name,valid,0.901,1,0.75,
brand_iso-ch_c4253950,iso.ch,education,online_learning,Iso,Iso,original_brand_name,valid,0.901,1,0.75,
brand_jimdofree-com_ba678986,jimdofree.com,fashion,apparel,Jimdofree,Jimdofree,original_brand_name,valid,0.901,1,0.75,
brand_foxbusiness-com_048ca491,foxbusiness.com,finance,digital_banking,Foxbusiness,Foxbusiness,original_brand_name,valid,0.901,1,0.75,
brand_airtable-com_402b5149,airtable.com,food_beverage,snacks,Airtable,Airtable,original_brand_name,valid,0.901,1,0.75,
brand_fool-com_899c4d4f,fool.com,gaming_entertainment,gaming,Fool,Fool,original_brand_name,valid,0.901,1,0.75,
brand_bestbuy-com_c6dc4c56,bestbuy.com,health_wellness,healthcare,Bestbuy,Bestbuy,original_brand_name,valid,0.901,1,0.75,
brand_openoffice-org_debf9e53,openoffice.org,home_appliance,kitchen_appliance,Openoffice,Openoffice,original_brand_name,valid,0.901,1,0.75,
brand_webdav-org_e3ef8011,webdav.org,home_improvement,home_decor,Webdav,Webdav,original_brand_name,valid,0.901,1,0.75,
brand_readthedocs-org_71952d6b,readthedocs.org,local_services,food_delivery,Readthedocs,Readthedocs,original_brand_name,valid,0.901,1,0.75,
brand_ahajournals-org_ecdb73f9,ahajournals.org,mobility,automotive,Ahajournals,Ahajournals,original_brand_name,valid,0.901,1,0.75,
