brand_id,brand_name,official_domain,vertical_l1,vertical_l2,final_score,domain_entity_type,reasons
brand_pinterest-co-uk_e3df4e30,Pinterest,pinterest.co.uk,finance,digital_banking,0.822,commercial,
brand_repubblica-it_6afbbd45,Repubblica,repubblica.it,gaming_entertainment,gaming,0.822,commercial,
brand_python-ca_547132af,Python,python.ca,health_wellness,healthcare,0.822,commercial,
brand_packagist-org_cc1731ef,Packagist,packagist.org,home_appliance,kitchen_appliance,0.822,commercial,
brand_gitea-com_63611475,Gitea,gitea.com,home_improvement,home_decor,0.822,commercial,
brand_virtualbox-org_df4f2d44,Virtualbox,virtualbox.org,local_services,food_delivery,0.822,commercial,
brand_forrester-com_ff16a497,Forrester,forrester.com,mobility,automotive,0.822,commercial,
brand_dp-ua_c1d0f693,Dp,dp.ua,pet,pet_supplies,0.822,commercial,
brand_barrons-com_988d8451,Barrons,barrons.com,saas,productivity,0.822,commercial,
brand_zdf-de_5e11b5b4,Zdf,zdf.de,sports_outdoor,fitness,0.822,commercial,
brand_cronolog-org_38f96962,Cronolog,cronolog.org,travel_hospitality,hotel_booking,0.822,commercial,
brand_qodeinteractive-com_38bab2b5,Qodeinteractive,qodeinteractive.com,art_culture,craft,0.822,commercial,
brand_francetvinfo-fr_06e2ce1d,Francetvinfo,francetvinfo.fr,b2b_services,business_service,0.822,commercial,
brand_cloudinary-com_01a2485f,Cloudinary,cloudinary.com,baby_parenting,baby_products,0.822,commercial,
brand_garmin-com_ceb51f50,Garmin,garmin.com,beauty_personal_care,skincare,0.822,commercial,
brand_wikia-com_822be220,Wikia,wikia.com,consumer_electronics,laptop,0.822,commercial,
brand_si-com_2a91470d,Si,si.com,developer_tools,dev_platform,0.822,commercial,
brand_wikiquote-org_5bb471e9,Wikiquote,wikiquote.org,education,online_learning,0.822,commercial,
brand_ilo-org_aadf31f6,Ilo,ilo.org,fashion,footwear,0.822,commercial,
brand_tinypic-com_f538cefc,Tinypic,tinypic.com,finance,digital_banking,0.822,commercial,
brand_apachetutor-org_812ed013,Apachetutor,apachetutor.org,food_beverage,snacks,0.822,commercial,
brand_ko-fi-com_92d04971,Ko Fi,ko-fi.com,gaming_entertainment,gaming,0.822,commercial,
brand_codeplex-com_96448819,Codeplex,codeplex.com,health_wellness,healthcare,0.822,commercial,
brand_wistia-com_677614b1,Wistia,wistia.com,home_improvement,home_decor,0.822,commercial,
brand_softpedia-com_a84af9f6,Softpedia,softpedia.com,local_services,food_delivery,0.822,commercial,
brand_website-files-com_4d920642,Website Files,website-files.com,mobility,automotive,0.822,commercial,
brand_itv-com_6614a278,Itv,itv.com,pet,pet_supplies,0.822,commercial,
brand_deepl-com_af27cb85,Deepl,deepl.com,saas,productivity,0.822,commercial,
brand_geeksforgeeks-org_f46d6189,Geeksforgeeks,geeksforgeeks.org,sports_outdoor,fitness,0.822,commercial,
brand_imperial-ac-uk_2e60d24d,Imperial,imperial.ac.uk,art_culture,craft,0.822,commercial,
brand_7-zip-org_37a205f2,7 Zip,7-zip.org,b2b_services,business_service,0.822,commercial,
brand_monday-com_4dcce383,Monday,monday.com,baby_parenting,baby_products,0.822,commercial,
brand_amazon-fr_d0f576b2,Amazon,amazon.fr,beauty_personal_care,cosmetics,0.822,commercial,
brand_perl-org_4f7378cc,Perl,perl.org,consumer_electronics,smartphone,0.822,commercial,
brand_thebalancemoney-com_ba1f356d,Thebalancemoney,thebalancemoney.com,developer_tools,dev_platform,0.822,commercial,
brand_abb-com_5001f24a,Abb,abb.com,education,online_learning,0.822,commercial,
brand_athemes-com_4e8f3370,Athemes,athemes.com,finance,digital_banking,0.822,commercial,
brand_thetimes-com_fdb53a30,Thetimes,thetimes.com,food_beverage,snacks,0.722,publisher,publisher_domain_pattern
brand_wto-org_2fd6e463,Wto,wto.org,health_wellness,healthcare,0.822,commercial,
brand_ac-jp_adfa1d71,Ac,ac.jp,home_appliance,kitchen_appliance,0.822,commercial,
brand_ticketmaster-com_37a1aabb,Ticketmaster,ticketmaster.com,home_improvement,home_decor,0.822,commercial,
brand_arte-tv_7f66c290,Arte,arte.tv,local_services,food_delivery,0.822,commercial,
brand_usp-br_3ac15e3c,Usp,usp.br,mobility,automotive,0.822,commercial,
brand_softonic-com_e31c8322,Softonic,softonic.com,pet,pet_supplies,0.822,commercial,
brand_ibtimes-com_8043f72c,Ibtimes,ibtimes.com,saas,productivity,0.722,publisher,publisher_domain_pattern
brand_imagemagick-com_ce35aa2e,Imagemagick,imagemagick.com,sports_outdoor,fitness,0.822,commercial,
brand_biorxiv-org_20db3406,Biorxiv,biorxiv.org,travel_hospitality,hotel_booking,0.822,commercial,
brand_cdninstagram-com_e12f6362,Cdninstagram,cdninstagram.com,b2b_services,business_service,0.822,commercial,
brand_habr-com_0ebb299e,Habr,habr.com,baby_parenting,baby_products,0.822,commercial,
brand_accenture-com_767b44fe,Accenture,accenture.com,beauty_personal_care,skincare,0.822,commercial,
brand_wired-co-uk_f488e717,Wired,wired.co.uk,developer_tools,dev_platform,0.822,commercial,
brand_aps-org_03f000ec,Aps,aps.org,finance,digital_banking,0.822,commercial,
brand_fastpanel-direct_d12dbfc3,Fastpanel,fastpanel.direct,food_beverage,snacks,0.822,commercial,
brand_verywellhealth-com_f636d708,Verywellhealth,verywellhealth.com,gaming_entertainment,gaming,0.822,commercial,
brand_leavenworth-net-com_ddabc567,Leavenworth Net,leavenworth-net.com,health_wellness,healthcare,0.822,commercial,
brand_ti-com_8e96935d,Ti,ti.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_travelandleisure-com_fdc9bc6d,Travelandleisure,travelandleisure.com,home_improvement,home_decor,0.822,commercial,
brand_guinnessworldrecords-com_f478ec81,Guinnessworldrecords,guinnessworldrecords.com,local_services,food_delivery,0.822,commercial,
brand_tagesschau-de_00bb6832,Tagesschau,tagesschau.de,mobility,automotive,0.822,commercial,
brand_ac-at_366a87e0,Ac,ac.at,pet,pet_supplies,0.822,commercial,
brand_messenger-com_d2a370ab,Messenger,messenger.com,saas,productivity,0.822,commercial,
brand_godaddysites-com_f5fc6976,Godaddysites,godaddysites.com,sports_outdoor,fitness,0.822,commercial,
brand_tripadvisor-co-uk_97d8c257,Tripadvisor,tripadvisor.co.uk,travel_hospitality,hotel_booking,0.822,commercial,
brand_boingboing-net_019b1905,Boingboing,boingboing.net,art_culture,craft,0.822,commercial,
brand_lulu-com_5c2cbdaf,Lulu,lulu.com,baby_parenting,baby_products,0.822,commercial,
brand_heart-org_7c395b4a,Heart,heart.org,beauty_personal_care,cosmetics,0.822,commercial,
brand_thetimes-co-uk_82b4daff,Thetimes,thetimes.co.uk,consumer_electronics,smartphone,0.722,publisher,publisher_domain_pattern
brand_nationalpost-com_2980082f,Nationalpost,nationalpost.com,developer_tools,dev_platform,0.722,publisher,publisher_domain_pattern
brand_lifewire-com_b13beab2,Lifewire,lifewire.com,education,online_learning,0.822,commercial,
brand_olympics-com_d6edfe41,Olympics,olympics.com,fashion,apparel,0.822,commercial,
brand_fujitsu-com_1e9373c8,Fujitsu,fujitsu.com,finance,digital_banking,0.822,commercial,
brand_startribune-com_863511fd,Startribune,startribune.com,food_beverage,snacks,0.722,publisher,publisher_domain_pattern
brand_or-th_52c3571e,Or,or.th,gaming_entertainment,gaming,0.822,commercial,
brand_manchester-ac-uk_d205ba41,Manchester,manchester.ac.uk,health_wellness,healthcare,0.822,commercial,
brand_ca-us_15bf41cf,Ca,ca.us,home_appliance,kitchen_appliance,0.822,commercial,
brand_codecanyon-net_e3867d92,Codecanyon,codecanyon.net,home_improvement,home_decor,0.822,commercial,
brand_lycos-com_8202c4d3,Lycos,lycos.com,local_services,food_delivery,0.822,commercial,
brand_tiny-cc_d347cb14,Tiny,tiny.cc,mobility,automotive,0.822,commercial,
brand_myportfolio-com_8067f870,Myportfolio,myportfolio.com,pet,pet_supplies,0.822,commercial,
brand_rbc-ru_ebbd90d3,Rbc,rbc.ru,saas,productivity,0.822,commercial,
brand_ford-com_4bd94e6f,Ford,ford.com,sports_outdoor,fitness,0.822,commercial,
brand_nj-com_607079f3,Nj,nj.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_chinanews-com_b7173758,Chinanews,chinanews.com,art_culture,craft,0.722,publisher,publisher_domain_pattern
brand_rtve-es_a494446d,Rtve,rtve.es,b2b_services,business_service,0.822,commercial,
brand_justgiving-com_91aa66f7,Justgiving,justgiving.com,baby_parenting,baby_products,0.822,commercial,
brand_envato-com_c37e0a22,Envato,envato.com,consumer_electronics,laptop,0.822,commercial,
brand_tass-ru_db616eec,Tass,tass.ru,developer_tools,dev_platform,0.822,commercial,
brand_ohchr-org_60e12b39,Ohchr,ohchr.org,fashion,footwear,0.822,commercial,
brand_redbubble-com_4e076425,Redbubble,redbubble.com,finance,digital_banking,0.822,commercial,
brand_apachetoday-com_b343ef33,Apachetoday,apachetoday.com,food_beverage,snacks,0.822,commercial,
brand_buffer-com_5c29830e,Buffer,buffer.com,gaming_entertainment,gaming,0.822,commercial,
brand_whiterabbitpress-com_9fa9d95e,Whiterabbitpress,whiterabbitpress.com,health_wellness,healthcare,0.722,publisher,publisher_domain_pattern
brand_mtv-com_9ba909d0,Mtv,mtv.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_httpwg-org_6524cf5f,Httpwg,httpwg.org,home_improvement,home_decor,0.822,commercial,
brand_secureserver-net_3af29fc6,Secureserver,secureserver.net,mobility,automotive,0.822,commercial,
brand_gq-com_04db924c,Gq,gq.com,pet,pet_supplies,0.822,commercial,
brand_rand-org_2827cc5f,Rand,rand.org,sports_outdoor,fitness,0.822,commercial,
brand_makeuseof-com_8419c5e5,Makeuseof,makeuseof.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_expedia-com_1c52901e,Expedia,expedia.com,art_culture,craft,0.822,commercial,
brand_honeywell-com_930b0249,Honeywell,honeywell.com,b2b_services,business_service,0.822,commercial,
brand_focus-de_4f8cad3e,Focus,focus.de,baby_parenting,baby_products,0.822,commercial,
brand_france24-com_f108bb3f,France24,france24.com,beauty_personal_care,cosmetics,0.822,commercial,
brand_npmjs-com_9a63e13b,Npmjs,npmjs.com,consumer_electronics,smartphone,0.822,commercial,
brand_unwomen-org_110c30ad,Unwomen,unwomen.org,developer_tools,dev_platform,0.822,commercial,
brand_brevo-com_8ea11107,Brevo,brevo.com,education,online_learning,0.822,commercial,
brand_douyin-com_aea9a547,Douyin,douyin.com,fashion,apparel,0.822,commercial,
brand_wordfence-com_b2ca154f,Wordfence,wordfence.com,finance,digital_banking,0.822,commercial,
brand_join-chat_326412a2,Join,join.chat,food_beverage,snacks,0.822,commercial,
brand_instructure-com_dd849e67,Instructure,instructure.com,gaming_entertainment,gaming,0.822,commercial,
brand_oregonlive-com_4cc5e6a1,Oregonlive,oregonlive.com,health_wellness,healthcare,0.822,commercial,
brand_bnf-fr_f3fd8041,Bnf,bnf.fr,home_improvement,home_decor,0.822,commercial,
brand_minecraft-net_85ff99cb,Minecraft,minecraft.net,local_services,food_delivery,0.822,commercial,
brand_aepd-es_46b157d6,Aepd,aepd.es,mobility,automotive,0.822,commercial,
brand_dezeen-com_f0d54f13,Dezeen,dezeen.com,pet,pet_supplies,0.822,commercial,
brand_denverpost-com_755b6188,Denverpost,denverpost.com,saas,productivity,0.722,publisher,publisher_domain_pattern
brand_degruyter-com_5376c59e,Degruyter,degruyter.com,sports_outdoor,fitness,0.822,commercial,
brand_shrm-org_2e395185,Shrm,shrm.org,travel_hospitality,hotel_booking,0.822,commercial,
brand_g2-com_a6a316cf,G2,g2.com,art_culture,craft,0.822,commercial,
brand_we-tl_59c5aae4,We,we.tl,b2b_services,business_service,0.822,commercial,
brand_sbnation-com_273b2cb6,Sbnation,sbnation.com,baby_parenting,baby_products,0.822,commercial,
brand_nasdaq-com_fb53c19b,Nasdaq,nasdaq.com,beauty_personal_care,skincare,0.822,commercial,
brand_mail-ru_7769f577,Mail,mail.ru,consumer_electronics,laptop,0.822,commercial,
brand_disneyplus-com_b93bfa72,Disneyplus,disneyplus.com,developer_tools,dev_platform,0.822,commercial,
brand_fas-org_97990960,Fas,fas.org,education,online_learning,0.822,commercial,
brand_csdn-net_21bd42ae,Csdn,csdn.net,fashion,footwear,0.822,commercial,
brand_vuejs-org_706da8ff,Vuejs,vuejs.org,finance,digital_banking,0.822,commercial,
brand_starbucks-com_8253bb9c,Starbucks,starbucks.com,food_beverage,snacks,0.822,commercial,
brand_virustotal-com_68dfe0d1,Virustotal,virustotal.com,gaming_entertainment,gaming,0.822,commercial,
brand_suntimes-com_c80cd390,Suntimes,suntimes.com,health_wellness,healthcare,0.722,publisher,publisher_domain_pattern
brand_hatenablog-com_2a63890b,Hatenablog,hatenablog.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_youradchoices-ca_fbbdd66c,Youradchoices,youradchoices.ca,home_improvement,home_decor,0.822,commercial,
brand_liebertpub-com_107b2a25,Liebertpub,liebertpub.com,local_services,food_delivery,0.822,commercial,
brand_audible-com_ffa44dc5,Audible,audible.com,pet,pet_supplies,0.822,commercial,
brand_pressreader-com_b7ab6b14,Pressreader,pressreader.com,saas,productivity,0.722,publisher,publisher_domain_pattern
brand_channel4-com_6758dbf7,Channel4,channel4.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_nhl-com_685f0078,Nhl,nhl.com,art_culture,craft,0.822,commercial,
brand_java-net_4b12e5e6,Java,java.net,b2b_services,business_service,0.822,commercial,
brand_demon-co-uk_9cf09a8c,Demon,demon.co.uk,baby_parenting,baby_products,0.822,commercial,
brand_bizjournals-com_7ee3e446,Bizjournals,bizjournals.com,consumer_electronics,smartphone,0.722,publisher,publisher_domain_pattern
brand_google-at_4edb3c13,Google,google.at,developer_tools,dev_platform,0.822,commercial,
brand_motherjones-com_6679ee65,Motherjones,motherjones.com,education,online_learning,0.822,commercial,
brand_nymag-com_f247afc8,Nymag,nymag.com,fashion,apparel,0.822,commercial,
brand_mcdonalds-com_50b55910,Mcdonalds,mcdonalds.com,food_beverage,snacks,0.822,commercial,
brand_awin1-com_0087a75c,Awin1,awin1.com,gaming_entertainment,gaming,0.822,commercial,
brand_google-be_5dd64c90,Google,google.be,health_wellness,healthcare,0.822,commercial,
brand_idc-com_bb2117da,Idc,idc.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_bcorporation-net_9297ccb3,Bcorporation,bcorporation.net,local_services,food_delivery,0.822,commercial,
brand_neocities-org_f897cc21,Neocities,neocities.org,pet,pet_supplies,0.822,commercial,
brand_news-medical-net_6b4a3f22,News Medical,news-medical.net,saas,productivity,0.722,publisher,publisher_domain_pattern
brand_od-ua_41e3819b,Od,od.ua,sports_outdoor,fitness,0.822,commercial,
brand_com-es_e8999cb0,Com,com.es,travel_hospitality,hotel_booking,0.822,commercial,
brand_grigorik-com_0fb46e1b,Grigorik,grigorik.com,art_culture,craft,0.822,commercial,
brand_mcusercontent-com_1e2efc78,Mcusercontent,mcusercontent.com,b2b_services,business_service,0.822,commercial,
brand_br-com_c09ddefe,Br,br.com,baby_parenting,baby_products,0.822,commercial,
brand_fifa-com_4fed0f1d,Fifa,fifa.com,beauty_personal_care,skincare,0.822,commercial,
brand_translate-goog_ac836184,Translate,translate.goog,consumer_electronics,laptop,0.822,commercial,
brand_aboutamazon-com_08cfa31e,Aboutamazon,aboutamazon.com,developer_tools,dev_platform,0.822,commercial,
brand_economictimes-com_8701c77c,Economictimes,economictimes.com,education,online_learning,0.722,publisher,publisher_domain_pattern
brand_archive-is_d5f025c0,Archive,archive.is,finance,digital_banking,0.822,commercial,
brand_gla-ac-uk_9db6402d,Gla,gla.ac.uk,food_beverage,snacks,0.822,commercial,
brand_edu-cn_8fd9e7e6,Edu,edu.cn,gaming_entertainment,gaming,0.822,commercial,
brand_polygon-com_56b1d5b0,Polygon,polygon.com,health_wellness,healthcare,0.822,commercial,
brand_huffingtonpost-co-uk_3605366c,Huffingtonpost,huffingtonpost.co.uk,home_improvement,home_decor,0.722,publisher,publisher_domain_pattern
brand_eater-com_8592bc83,Eater,eater.com,mobility,automotive,0.822,commercial,
brand_freep-com_1a2fa118,Freep,freep.com,pet,pet_supplies,0.822,commercial,
brand_springeropen-com_26447bcb,Springeropen,springeropen.com,saas,productivity,0.822,commercial,
brand_unstoppabledomains-com_aabd36cf,Unstoppabledomains,unstoppabledomains.com,sports_outdoor,fitness,0.822,commercial,
brand_filesusr-com_7d7a86b5,Filesusr,filesusr.com,art_culture,craft,0.822,commercial,
brand_theintercept-com_aa9a1f23,Theintercept,theintercept.com,b2b_services,business_service,0.822,commercial,
brand_bustle-com_3fc09cf3,Bustle,bustle.com,baby_parenting,baby_products,0.822,commercial,
brand_sch-id_ca2d8b5b,Sch,sch.id,consumer_electronics,smartphone,0.822,commercial,
brand_xs4all-nl_ef945a4f,Xs4all,xs4all.nl,developer_tools,dev_platform,0.822,commercial,
brand_backlinko-com_729e0f52,Backlinko,backlinko.com,education,online_learning,0.822,commercial,
brand_digital-com_12ddd837,Digital,digital.com,fashion,apparel,0.822,commercial,
brand_newatlas-com_e724c3b8,Newatlas,newatlas.com,food_beverage,snacks,0.822,commercial,
brand_royalsocietypublishing-org_952a27cf,Royalsocietypublishing,royalsocietypublishing.org,gaming_entertainment,gaming,0.822,commercial,
brand_codeberg-org_0dfc9106,Codeberg,codeberg.org,health_wellness,healthcare,0.822,commercial,
brand_treehugger-com_9dc78605,Treehugger,treehugger.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_liberation-fr_70c8c2b2,Liberation,liberation.fr,home_improvement,home_decor,0.822,commercial,
brand_altavista-com_df1a1c46,Altavista,altavista.com,local_services,food_delivery,0.822,commercial,
brand_bankofamerica-com_68864c5a,Bankofamerica,bankofamerica.com,mobility,automotive,0.822,commercial,
brand_ouest-france-fr_e7f8c77e,Ouest France,ouest-france.fr,pet,pet_supplies,0.822,commercial,
brand_cookiebot-com_2296ec63,Cookiebot,cookiebot.com,saas,productivity,0.822,commercial,
brand_boredpanda-com_a46cd132,Boredpanda,boredpanda.com,sports_outdoor,fitness,0.822,commercial,
brand_impact-com_1ada7bfb,Impact,impact.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_core-ac-uk_43521829,Core,core.ac.uk,art_culture,craft,0.822,commercial,
brand_kotaku-com_4e2381b7,Kotaku,kotaku.com,b2b_services,business_service,0.822,commercial,
brand_porsche-com_875e0fd4,Porsche,porsche.com,baby_parenting,baby_products,0.822,commercial,
brand_anchor-fm_f0413290,Anchor,anchor.fm,consumer_electronics,laptop,0.822,commercial,
brand_sproutsocial-com_a7d713b1,Sproutsocial,sproutsocial.com,developer_tools,dev_platform,0.822,commercial,
brand_thenation-com_59678a9b,Thenation,thenation.com,education,online_learning,0.822,commercial,
brand_ning-com_34fde145,Ning,ning.com,fashion,footwear,0.822,commercial,
brand_tagesspiegel-de_d734a021,Tagesspiegel,tagesspiegel.de,finance,digital_banking,0.822,commercial,
brand_google-ch_2d1225ff,Google,google.ch,food_beverage,snacks,0.822,commercial,
brand_uu-nl_6275aecd,Uu,uu.nl,gaming_entertainment,gaming,0.822,commercial,
brand_hcaptcha-com_41f524e6,Hcaptcha,hcaptcha.com,health_wellness,healthcare,0.822,commercial,
brand_cookieyes-com_c7e45f0f,Cookieyes,cookieyes.com,home_appliance,kitchen_appliance,0.822,commercial,
